date,open,high,low,close,volume,dividends,stock_splits,kd_k,kd_d,bias_5,bias_10,bias_20
2025-10-31,203.5,209.7700042724609,189.5800018310547,199.3300018310547,6920700,0.0,0.0,85.24,84.89,4.74,13.97,30.27
2025-11-03,210.8500061035156,213.3999938964844,189.1000061035156,207.009994506836,10626000,0.0,0.0,87.05,85.61,5.4,14.5,31.6
2025-11-04,188.134994506836,202.97999572753903,185.0,194.57000732421875,9800800,0.0,0.0,82.06,84.42,-2.82,4.99,20.86
2025-11-05,201.8800048828125,218.94000244140625,201.8699951171875,216.5,10336300,0.0,0.0,86.54,85.13,6.84,12.6,31.04
2025-11-06,212.0,226.5,205.17999267578125,207.69000244140625,10402700,0.0,0.0,80.9,83.72,1.3,5.78,22.81
2025-11-07,208.4199981689453,240.0,203.3999938964844,239.47999572753903,20552100,0.0,0.0,87.04,84.83,12.41,18.74,36.65
2025-11-10,247.0,270.9100036621094,247.0,267.95001220703125,15276400,0.0,0.0,90.26,86.64,18.96,27.1,47.3
2025-11-11,262.2900085449219,275.8699951171875,255.8699951171875,271.5799865722656,12180900,0.0,0.0,91.93,88.4,12.86,23.21,43.6
2025-11-12,271.5799865722656,284.760009765625,267.04998779296875,283.1000061035156,13730300,0.0,0.0,94.07,90.29,11.47,24.0,44.39
2025-11-13,268.0,271.8399963378906,234.1300048828125,243.57000732421875,23274900,0.0,0.0,82.28,87.62,-6.73,4.5,21.16
2025-11-14,236.0,270.489013671875,235.0500030517578,254.1600036621093,19464400,0.0,0.0,77.96,84.4,-3.75,6.54,22.94
2025-11-17,253.3999938964844,282.79998779296875,253.0,265.8800048828125,14211500,0.0,0.0,77.72,82.17,0.84,8.77,25.05
2025-11-18,257.1499938964844,260.6319885253906,229.1100006103516,244.92999267578125,16433900,0.0,0.0,68.83,77.72,-5.19,-1.83,12.66
2025-11-19,251.1100006103516,256.9800109863281,233.7850036621093,245.9600067138672,12005800,0.0,0.0,63.32,72.92,-1.97,-2.56,10.62
2025-11-20,252.1699981689453,254.6000061035156,192.6199951171875,195.9600067138672,26590900,0.0,0.0,43.42,63.09,-18.82,-22.01,-12.44
